Sample in Buffer,Sample in Window,TRIGGER,Aquila_SoC/RISCV_CORE0/BPU_Profiler/incorrect_predictions_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/prediction_accuracy_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/mispred_penalty_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/total_branches_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/cpi_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/correct_predictions_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hits_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hit_rate_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_misses_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hit_rate_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/prediction_accuracy_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/instruction_completed_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/fetch_pc_debug[31:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/execution_cycles_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/cpi_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/penalty_counting_debug
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX
3952,3952,0,12494012,269964249,13775966,277769138,000000004ce319f8,257470237,39962902,39962902,262874428,302837330,257470237,000000004ce319f9,00000604,000000005af8635d,000000005af8635c,0
3953,3953,0,12494012,269964249,13775966,277769138,000000004ce319f9,257470237,39962902,39962902,262874428,302837330,257470237,000000004ce319f9,00000604,000000005af8635d,000000005af8635d,0
3954,3954,0,12494012,269964249,13775966,277769138,000000004ce319f9,257470237,39962902,39962902,262874428,302837330,257470237,000000004ce319fa,000005fc,000000005af8635e,000000005af8635d,0
3955,3955,0,12494012,269964249,13775966,277769138,000000004ce319fa,257470237,39962902,39962902,262874428,302837330,257470237,000000004ce319fa,00000600,000000005af8635f,000000005af8635e,0
3956,3956,0,12494012,269964249,13775966,277769139,000000004ce319fa,257470238,39962902,39962902,262874429,302837330,257470237,000000004ce319fb,00000604,000000005af86360,000000005af8635f,0
3957,3957,0,12494012,269964250,13775966,277769139,000000004ce319fb,257470238,39962902,39962902,262874429,302837331,257470238,000000004ce319fc,00000604,000000005af86361,000000005af86360,0
3958,3958,0,12494012,269964250,13775966,277769139,000000004ce319fc,257470238,39962902,39962902,262874429,302837331,257470238,000000004ce319fc,00000604,000000005af86361,000000005af86361,0
3959,3959,0,12494012,269964250,13775966,277769139,000000004ce319fc,257470238,39962902,39962902,262874429,302837331,257470238,000000004ce319fd,000005fc,000000005af86362,000000005af86361,0
3960,3960,0,12494012,269964250,13775966,277769139,000000004ce319fd,257470238,39962902,39962902,262874429,302837331,257470238,000000004ce319fd,00000600,000000005af86363,000000005af86362,0
3961,3961,0,12494012,269964250,13775966,277769140,000000004ce319fd,257470239,39962902,39962902,262874430,302837331,257470238,000000004ce319fe,00000604,000000005af86364,000000005af86363,0
3962,3962,0,12494012,269964251,13775966,277769140,000000004ce319fe,257470239,39962902,39962902,262874430,302837332,257470239,000000004ce319ff,00000604,000000005af86365,000000005af86364,0
3963,3963,0,12494012,269964251,13775966,277769140,000000004ce319ff,257470239,39962902,39962902,262874430,302837332,257470239,000000004ce319ff,00000604,000000005af86365,000000005af86365,0
3964,3964,0,12494012,269964251,13775966,277769140,000000004ce319ff,257470239,39962902,39962902,262874430,302837332,257470239,000000004ce31a00,000005fc,000000005af86366,000000005af86365,0
3965,3965,0,12494012,269964251,13775966,277769140,000000004ce31a00,257470239,39962902,39962902,262874430,302837332,257470239,000000004ce31a00,00000600,000000005af86367,000000005af86366,0
3966,3966,0,12494012,269964251,13775966,277769141,000000004ce31a00,257470240,39962902,39962902,262874431,302837332,257470239,000000004ce31a01,00000604,000000005af86368,000000005af86367,0
3967,3967,0,12494012,269964252,13775966,277769141,000000004ce31a01,257470240,39962902,39962902,262874431,302837333,257470240,000000004ce31a02,00000604,000000005af86369,000000005af86368,0
3968,3968,0,12494012,269964252,13775966,277769141,000000004ce31a02,257470240,39962902,39962902,262874431,302837333,257470240,000000004ce31a02,00000604,000000005af86369,000000005af86369,0
3969,3969,0,12494012,269964252,13775966,277769141,000000004ce31a02,257470240,39962902,39962902,262874431,302837333,257470240,000000004ce31a03,000005fc,000000005af8636a,000000005af86369,0
3970,3970,0,12494012,269964252,13775966,277769141,000000004ce31a03,257470240,39962902,39962902,262874431,302837333,257470240,000000004ce31a03,00000600,000000005af8636b,000000005af8636a,0
3971,3971,0,12494012,269964252,13775966,277769142,000000004ce31a03,257470241,39962902,39962902,262874432,302837333,257470240,000000004ce31a04,00000604,000000005af8636c,000000005af8636b,0
3972,3972,0,12494012,269964253,13775966,277769142,000000004ce31a04,257470241,39962902,39962902,262874432,302837334,257470241,000000004ce31a05,00000604,000000005af8636d,000000005af8636c,0
3973,3973,0,12494012,269964253,13775966,277769142,000000004ce31a05,257470241,39962902,39962902,262874432,302837334,257470241,000000004ce31a05,00000604,000000005af8636d,000000005af8636d,0
3974,3974,0,12494012,269964253,13775966,277769142,000000004ce31a05,257470241,39962902,39962902,262874432,302837334,257470241,000000004ce31a06,000005fc,000000005af8636e,000000005af8636d,0
3975,3975,0,12494012,269964253,13775966,277769142,000000004ce31a06,257470241,39962902,39962902,262874432,302837334,257470241,000000004ce31a06,00000600,000000005af8636f,000000005af8636e,0
3976,3976,0,12494012,269964253,13775966,277769143,000000004ce31a06,257470242,39962902,39962902,262874433,302837334,257470241,000000004ce31a07,00000604,000000005af86370,000000005af8636f,0
3977,3977,0,12494012,269964254,13775966,277769143,000000004ce31a07,257470242,39962902,39962902,262874433,302837335,257470242,000000004ce31a08,00000604,000000005af86371,000000005af86370,0
3978,3978,0,12494012,269964254,13775966,277769143,000000004ce31a08,257470242,39962902,39962902,262874433,302837335,257470242,000000004ce31a08,00000604,000000005af86371,000000005af86371,0
3979,3979,0,12494012,269964254,13775966,277769143,000000004ce31a08,257470242,39962902,39962902,262874433,302837335,257470242,000000004ce31a09,000005fc,000000005af86372,000000005af86371,0
3980,3980,0,12494012,269964254,13775966,277769143,000000004ce31a09,257470242,39962902,39962902,262874433,302837335,257470242,000000004ce31a09,00000600,000000005af86373,000000005af86372,0
3981,3981,0,12494012,269964254,13775966,277769144,000000004ce31a09,257470243,39962902,39962902,262874434,302837335,257470242,000000004ce31a0a,00000604,000000005af86374,000000005af86373,0
3982,3982,0,12494012,269964255,13775966,277769144,000000004ce31a0a,257470243,39962902,39962902,262874434,302837336,257470243,000000004ce31a0b,00000604,000000005af86375,000000005af86374,0
3983,3983,0,12494012,269964255,13775966,277769144,000000004ce31a0b,257470243,39962902,39962902,262874434,302837336,257470243,000000004ce31a0b,00000604,000000005af86375,000000005af86375,0
3984,3984,0,12494012,269964255,13775966,277769144,000000004ce31a0b,257470243,39962902,39962902,262874434,302837336,257470243,000000004ce31a0c,000005fc,000000005af86376,000000005af86375,0
3985,3985,0,12494012,269964255,13775966,277769144,000000004ce31a0c,257470243,39962902,39962902,262874434,302837336,257470243,000000004ce31a0c,00000600,000000005af86377,000000005af86376,0
3986,3986,0,12494012,269964255,13775966,277769145,000000004ce31a0c,257470244,39962902,39962902,262874435,302837336,257470243,000000004ce31a0d,00000604,000000005af86378,000000005af86377,0
3987,3987,0,12494012,269964256,13775966,277769145,000000004ce31a0d,257470244,39962902,39962902,262874435,302837337,257470244,000000004ce31a0e,00000604,000000005af86379,000000005af86378,0
3988,3988,0,12494012,269964256,13775966,277769145,000000004ce31a0e,257470244,39962902,39962902,262874435,302837337,257470244,000000004ce31a0e,00000604,000000005af86379,000000005af86379,0
3989,3989,0,12494012,269964256,13775966,277769145,000000004ce31a0e,257470244,39962902,39962902,262874435,302837337,257470244,000000004ce31a0f,000005fc,000000005af8637a,000000005af86379,0
3990,3990,0,12494012,269964256,13775966,277769145,000000004ce31a0f,257470244,39962902,39962902,262874435,302837337,257470244,000000004ce31a0f,00000600,000000005af8637b,000000005af8637a,0
3991,3991,0,12494012,269964256,13775966,277769146,000000004ce31a0f,257470245,39962902,39962902,262874436,302837337,257470244,000000004ce31a10,00000604,000000005af8637c,000000005af8637b,0
3992,3992,0,12494012,269964257,13775966,277769146,000000004ce31a10,257470245,39962902,39962902,262874436,302837338,257470245,000000004ce31a11,00000604,000000005af8637d,000000005af8637c,0
3993,3993,0,12494012,269964257,13775966,277769146,000000004ce31a11,257470245,39962902,39962902,262874436,302837338,257470245,000000004ce31a11,00000604,000000005af8637d,000000005af8637d,0
3994,3994,0,12494012,269964257,13775966,277769146,000000004ce31a11,257470245,39962902,39962902,262874436,302837338,257470245,000000004ce31a12,000005fc,000000005af8637e,000000005af8637d,0
3995,3995,0,12494012,269964257,13775966,277769146,000000004ce31a12,257470245,39962902,39962902,262874436,302837338,257470245,000000004ce31a12,00000600,000000005af8637f,000000005af8637e,0
3996,3996,0,12494012,269964257,13775966,277769147,000000004ce31a12,257470246,39962902,39962902,262874437,302837338,257470245,000000004ce31a13,00000604,000000005af86380,000000005af8637f,0
3997,3997,0,12494012,269964258,13775966,277769147,000000004ce31a13,257470246,39962902,39962902,262874437,302837339,257470246,000000004ce31a14,00000604,000000005af86381,000000005af86380,0
3998,3998,0,12494012,269964258,13775966,277769147,000000004ce31a14,257470246,39962902,39962902,262874437,302837339,257470246,000000004ce31a14,00000604,000000005af86381,000000005af86381,0
3999,3999,0,12494012,269964258,13775966,277769147,000000004ce31a14,257470246,39962902,39962902,262874437,302837339,257470246,000000004ce31a15,000005fc,000000005af86382,000000005af86381,0
4000,4000,0,12494012,269964258,13775966,277769147,000000004ce31a15,257470246,39962902,39962902,262874437,302837339,257470246,000000004ce31a15,00000600,000000005af86383,000000005af86382,0
4001,4001,0,12494012,269964258,13775966,277769148,000000004ce31a15,257470247,39962902,39962902,262874438,302837339,257470246,000000004ce31a16,00000604,000000005af86384,000000005af86383,0
4002,4002,0,12494012,269964259,13775966,277769148,000000004ce31a16,257470247,39962902,39962902,262874438,302837340,257470247,000000004ce31a17,00000604,000000005af86385,000000005af86384,0
4003,4003,0,12494012,269964259,13775966,277769148,000000004ce31a17,257470247,39962902,39962902,262874438,302837340,257470247,000000004ce31a17,00000604,000000005af86385,000000005af86385,0
4004,4004,0,12494012,269964259,13775966,277769148,000000004ce31a17,257470247,39962902,39962902,262874438,302837340,257470247,000000004ce31a18,000005fc,000000005af86386,000000005af86385,0
4005,4005,0,12494012,269964259,13775966,277769148,000000004ce31a18,257470247,39962902,39962902,262874438,302837340,257470247,000000004ce31a18,00000600,000000005af86387,000000005af86386,0
4006,4006,0,12494012,269964259,13775966,277769149,000000004ce31a18,257470248,39962902,39962902,262874439,302837340,257470247,000000004ce31a19,00000604,000000005af86388,000000005af86387,0
4007,4007,0,12494012,269964260,13775966,277769149,000000004ce31a19,257470248,39962902,39962902,262874439,302837341,257470248,000000004ce31a1a,00000604,000000005af86389,000000005af86388,0
4008,4008,0,12494012,269964260,13775966,277769149,000000004ce31a1a,257470248,39962902,39962902,262874439,302837341,257470248,000000004ce31a1a,00000604,000000005af86389,000000005af86389,0
4009,4009,0,12494012,269964260,13775966,277769149,000000004ce31a1a,257470248,39962902,39962902,262874439,302837341,257470248,000000004ce31a1b,000005fc,000000005af8638a,000000005af86389,0
4010,4010,0,12494012,269964260,13775966,277769149,000000004ce31a1b,257470248,39962902,39962902,262874439,302837341,257470248,000000004ce31a1b,00000600,000000005af8638b,000000005af8638a,0
4011,4011,0,12494012,269964260,13775966,277769150,000000004ce31a1b,257470249,39962902,39962902,262874440,302837341,257470248,000000004ce31a1c,00000604,000000005af8638c,000000005af8638b,0
4012,4012,0,12494012,269964261,13775966,277769150,000000004ce31a1c,257470249,39962902,39962902,262874440,302837342,257470249,000000004ce31a1d,00000604,000000005af8638d,000000005af8638c,0
4013,4013,0,12494012,269964261,13775966,277769150,000000004ce31a1d,257470249,39962902,39962902,262874440,302837342,257470249,000000004ce31a1d,00000604,000000005af8638d,000000005af8638d,0
4014,4014,0,12494012,269964261,13775966,277769150,000000004ce31a1d,257470249,39962902,39962902,262874440,302837342,257470249,000000004ce31a1e,000005fc,000000005af8638e,000000005af8638d,0
4015,4015,0,12494012,269964261,13775966,277769150,000000004ce31a1e,257470249,39962902,39962902,262874440,302837342,257470249,000000004ce31a1e,00000600,000000005af8638f,000000005af8638e,0
4016,4016,0,12494012,269964261,13775966,277769151,000000004ce31a1e,257470250,39962902,39962902,262874441,302837342,257470249,000000004ce31a1f,00000604,000000005af86390,000000005af8638f,0
4017,4017,0,12494012,269964262,13775966,277769151,000000004ce31a1f,257470250,39962902,39962902,262874441,302837343,257470250,000000004ce31a20,00000604,000000005af86391,000000005af86390,0
4018,4018,0,12494012,269964262,13775966,277769151,000000004ce31a20,257470250,39962902,39962902,262874441,302837343,257470250,000000004ce31a20,00000604,000000005af86391,000000005af86391,0
4019,4019,0,12494012,269964262,13775966,277769151,000000004ce31a20,257470250,39962902,39962902,262874441,302837343,257470250,000000004ce31a21,000005fc,000000005af86392,000000005af86391,0
4020,4020,0,12494012,269964262,13775966,277769151,000000004ce31a21,257470250,39962902,39962902,262874441,302837343,257470250,000000004ce31a21,00000600,000000005af86393,000000005af86392,0
4021,4021,0,12494012,269964262,13775966,277769152,000000004ce31a21,257470251,39962902,39962902,262874442,302837343,257470250,000000004ce31a22,00000604,000000005af86394,000000005af86393,0
4022,4022,0,12494012,269964263,13775966,277769152,000000004ce31a22,257470251,39962902,39962902,262874442,302837344,257470251,000000004ce31a23,00000604,000000005af86395,000000005af86394,0
4023,4023,0,12494012,269964263,13775966,277769152,000000004ce31a23,257470251,39962902,39962902,262874442,302837344,257470251,000000004ce31a23,00000604,000000005af86395,000000005af86395,0
4024,4024,0,12494012,269964263,13775966,277769152,000000004ce31a23,257470251,39962902,39962902,262874442,302837344,257470251,000000004ce31a24,000005fc,000000005af86396,000000005af86395,0
4025,4025,0,12494012,269964263,13775966,277769152,000000004ce31a24,257470251,39962902,39962902,262874442,302837344,257470251,000000004ce31a24,00000600,000000005af86397,000000005af86396,0
4026,4026,0,12494012,269964263,13775966,277769153,000000004ce31a24,257470252,39962902,39962902,262874443,302837344,257470251,000000004ce31a25,00000604,000000005af86398,000000005af86397,0
4027,4027,0,12494012,269964264,13775966,277769153,000000004ce31a25,257470252,39962902,39962902,262874443,302837345,257470252,000000004ce31a26,00000604,000000005af86399,000000005af86398,0
4028,4028,0,12494012,269964264,13775966,277769153,000000004ce31a26,257470252,39962902,39962902,262874443,302837345,257470252,000000004ce31a26,00000604,000000005af86399,000000005af86399,0
4029,4029,0,12494012,269964264,13775966,277769153,000000004ce31a26,257470252,39962902,39962902,262874443,302837345,257470252,000000004ce31a27,000005fc,000000005af8639a,000000005af86399,0
4030,4030,0,12494012,269964264,13775966,277769153,000000004ce31a27,257470252,39962902,39962902,262874443,302837345,257470252,000000004ce31a27,00000600,000000005af8639b,000000005af8639a,0
4031,4031,0,12494012,269964264,13775966,277769154,000000004ce31a27,257470253,39962902,39962902,262874444,302837345,257470252,000000004ce31a28,00000604,000000005af8639c,000000005af8639b,0
4032,4032,0,12494012,269964265,13775966,277769154,000000004ce31a28,257470253,39962902,39962902,262874444,302837346,257470253,000000004ce31a29,00000604,000000005af8639d,000000005af8639c,0
4033,4033,0,12494012,269964265,13775966,277769154,000000004ce31a29,257470253,39962902,39962902,262874444,302837346,257470253,000000004ce31a29,00000604,000000005af8639d,000000005af8639d,0
4034,4034,0,12494012,269964265,13775966,277769154,000000004ce31a29,257470253,39962902,39962902,262874444,302837346,257470253,000000004ce31a2a,000005fc,000000005af8639e,000000005af8639d,0
4035,4035,0,12494012,269964265,13775966,277769154,000000004ce31a2a,257470253,39962902,39962902,262874444,302837346,257470253,000000004ce31a2a,00000600,000000005af8639f,000000005af8639e,0
4036,4036,0,12494012,269964265,13775966,277769155,000000004ce31a2a,257470254,39962902,39962902,262874445,302837346,257470253,000000004ce31a2b,00000604,000000005af863a0,000000005af8639f,0
4037,4037,0,12494012,269964266,13775966,277769155,000000004ce31a2b,257470254,39962902,39962902,262874445,302837347,257470254,000000004ce31a2c,00000604,000000005af863a1,000000005af863a0,0
4038,4038,0,12494012,269964266,13775966,277769155,000000004ce31a2c,257470254,39962902,39962902,262874445,302837347,257470254,000000004ce31a2c,00000604,000000005af863a1,000000005af863a1,0
4039,4039,0,12494012,269964266,13775966,277769155,000000004ce31a2c,257470254,39962902,39962902,262874445,302837347,257470254,000000004ce31a2d,000005fc,000000005af863a2,000000005af863a1,0
4040,4040,0,12494012,269964266,13775966,277769155,000000004ce31a2d,257470254,39962902,39962902,262874445,302837347,257470254,000000004ce31a2d,00000600,000000005af863a3,000000005af863a2,0
4041,4041,0,12494012,269964266,13775966,277769156,000000004ce31a2d,257470255,39962902,39962902,262874446,302837347,257470254,000000004ce31a2e,00000604,000000005af863a4,000000005af863a3,0
